839,mass,[名]大量
840,shortage,[名]不足〈可算〉
841,enormous,[形]莫大な，巨大な
842,spare,[形]余分な，予備の
843,arrange,[他]～を手配する
844,adapt,[自]適応する
845,match,[他]～と調和する
846,fit,[他]（サイズが人）に合う
847,emergency,[名]緊急事態
848,occasion,[名]場合
849,circumstance,[名]（通例 －s）状況，事情
850,incident,[名]（主に不快な）出来事
851,current,[形]最新の，今の
852,temporary,[形]一時的な
853,permanent,[形]永久的な
854,previous,[形]（時間，順序で）前の，以前の
855,former,[名]（the －）前者
856,annual,[形]年に1度の
857,contemporary,[形]現代の
858,lately,[副]最近
859,immediately,[副]すぐに
860,supply,[他]～を供給する
861,replace,[他]～に取って代わる
862,exchange,[他]～を交換する
863,substitute,[他]（A for B） （B の）代わりに（A）を用いる
864,submit,[他]（願書，辞表など）を提出する
865,alternative,[名]（to ～）（～の）代わりのもの
866,deliver,[他]～を配達する
867,enclose,[他]～を同封する
868,envelope,[名]封筒
869,trick,[名]（悪意のない）いたずら
870,load,[名]荷（物）〈可算〉
871,content,[名]中身，内容
872,routine,[名]日課，決まり切った仕事
873,household,[名]（集合的に）所帯，家庭〈可算〉
874,good,[名]（－s）商品
875,luxury,[名]高級（品），ぜいたく品
876,credit,[名]（－ card）クレジットカード
877,questionnaire,[名]アンケート
878,reservation,[名]予約
879,applause,[名]拍手〈不可算〉
880,fuss,[名]大騒ぎ
881,reward,[名]報酬，褒美 ，懸賞金
882,farewell,[名]別れ（のあいさつ）
883,reception,[名]もてなし，歓迎会
884,hospitality,[名]もてなし，歓迎
885,portion,[名]（食事の）1盛り
886,laundry,[名]〈米〉洗濯
887,stain,[名]シミ，汚れ
888,dye,[他]～を染める
889,outlet,[名]（電気の）コンセント
890,nap,[名]昼寝，仮眠
891,wake,[自]目が覚める
892,vending machine,[名]自動販売機
893,grocery,[名]食料雑貨店
894,appointment,[名]（病院などの）予約，（面会の）約束
895,consult,[他]～に相談する
896,register,[他]～を登録する，記録する
897,subscribe,[自]（to ～）（～を）定期購読する，加入している
898,guarantee,[他]～を保証する
899,wipe,[他]～を拭く
900,sweep,[他]（床，地面）を掃く
901,transfer,[自]（電車などを）乗り換える
902,divorce,[自]離婚する
903,fate,[名]運命，宿命
904,destiny,[名]運命
905,flavor,[名]風味，味〈可算〉
906,perfume,[名]香り
907,ingredient,[名]（料理などの）材料
908,tender,[形]（肉などが）柔らかい
909,bitter,[形]苦い，つらい
910,aisle,[名]通路
911,track,[名]足跡，小道
912,district,[名]地区
913,facility,[名]施設，設備
914,basement,[名]地下（室）
915,height,[名]高さ
916,distant,[形]遠い
917,remote,[形]（地理的に）へんぴな
918,locate,[他]（be －d）～に位置している，ある
919,occupy,[他]～を占める
920,surround,[他]～を取り囲む，包囲する
921,classical,[形]（音楽，バレエ，ダンスなどで）クラシックの
922,civilization,[名]文明
923,heritage,[名]遺産〈不可算〉
924,script,[名]台本，脚本
925,tale,[名]話
926,literature,[名]文学
927,tragedy,[名]悲劇〈可算〉
928,poetry,[名]詩〈不可算〉
929,biography,[名]伝記
930,term,[名]用語，言葉
931,proverb,[名]ことわざ
932,fluent,[形]流暢な
933,translate,[他]～を翻訳する
934,define,[他]～を定義する
935,interpret,[他]～を解釈する
936,quote,[他]～を引用する
937,literally,[副]文字どおりに
938,indicate,[他]（データなどが）～を示す
939,reveal,[他]～を明らかにする，暴露する
940,announce,[他]～を発表する
941,broadcast,[他]～を放送する
942,prove,[他]～を証明する
943,advertise,[他]～を宣伝する
944,seek,[他]～を求める
945,entertain,[他]～を楽しませる
946,amuse,[他]～を楽しませる
947,attract,[他]～を引きつける，魅了する
948,fascinate,[他]～を魅了する，～にとても興味をもたせる
949,absorb,[他]（be －ed in ～）～に没頭する
950,fond,[形]好きで
951,scare,[他]～をおびえさせる
952,alarm,[他]～をぎょっとさせる
953,amaze,[他]～を驚かせる
954,irritate,[他]（長期にわたって）～をいらいらさせる
955,puzzle,[他]～を当惑させる
956,confuse,[他] ～を混乱させる，困惑させる
957,bore,[他]～をうんざりさせる，退屈させる
958,frustrate,[他] ～を欲求不満にさせる
959,disappoint,[他]～を失望させる
960,embarrass,[他]～に恥ずかしい思いをさせる，困惑させる
961,ashamed,[形]恥ずかしい
962,uneasy,[形]不安な，胸騒ぎがする
963,hesitate,[自]ためらう
964,reluctant,[形]（to do）（～するのは）気が進まない
965,tremble,[自]震える
966,boast,[自]自慢する
967,jealous,[形]（of ～）（～に）嫉妬した
968,envy,[他]～を羨ましく思う
969,yell,[自]叫ぶ，大声をあげる
970,respect,[他]（人）を尊敬する
971,despair,[名]絶望
972,emotion,[名]（特に強い）感情〈可算〉
973,sympathy,[名]同情
974,shame,[名]残念なこと
975,ambition,[名]（強い）願望，野望
976,confidence,[名]自信
977,courage,[名]勇気
978,ignore,[他]（人，物）を無視する
979,owe,[他]（A）は（B の）おかげだ
980,fear,[名]恐怖
981,method,[名]方法
982,medium,[名]（情報伝達）手段，媒体，メディア
983,means,[名]手段〈単複同形〉
984,extent,[名]程度
985,extremely,[副]極度に，非常に
986,total,[形]全体の
987,largely,[副]大部分は
988,moderate,[形]適度な，節度のある
989,somewhat,[副]いくぶん
990,subtle,[形]かすかな
991,possibly,[副]ひょっとすると
992,eventually,[副]最終的に，ついに
993,necessarily,[副]（not －）必ずしも（～ない）
994,frankly,[副]率直に
995,ironically,[副]皮肉なことに
996,moreover,[副]その上
997,otherwise,[副]さもなければ
998,regardless,[副]（of ～）（～とは）無関係に
999,worth,[前]～の価値がある
1000,according to,[前]（調査，人の話など）によれば
1001,propose,[他]～を提案する
1002,demand,[他]～を（強く）要求する
1003,desire,[名]願望
1004,dismiss,[他]（意見や考えなど）を退ける
1005,bless,[他]～を祝福する
1006,glory,[名]栄光
1007,compliment,[名]褒め言葉，賛辞
1008,feast,[名]宴会，祝宴
1009,declare,[他]～を宣言する
1010,demonstrate,[他]～を（はっきり）示す，実演する
1011,highlight,[他]～を強調する
1012,imply,[他]（暗に）～を意味する，ほのめかす
1013,recite,[他]～を暗唱する
1014,ray,[名]光線
1015,radiation,[名]放射線
1016,laboratory,[名]研究室，研究所
1017,oxygen,[名]酸素
1018,molecule,[名]分子
1019,compound,[名]化合物
1020,tissue,[名]組織
1021,cell,[名]細胞
1022,gene,[名]遺伝子〈可算〉
1023,solid,[形]固体の
1024,satellite,[名]（月などの）衛星
1025,orbit,[名]軌道
1026,launch,[他]（ロケットなど）を打ち上げる
1027,attempt,[名]試み
1028,capacity,[名]能力
1029,capable,[形]（of ～）（～する）力がある
1030,attain,[他]（人が主語）～を達成する
1031,desperate,[形]必死の
1032,struggle,[自]苦闘する，もがく
1033,dedicate,[他]（A to B）（A）を（B に）ささげる
1034,pain,[名]苦痛
1035,strain,[名]（心身の）負担，無理
1036,remedy,[名]治療法，治療薬
1037,fatigue,[名]（ひどい）疲労〈不可算〉
1038,obesity,[名]（病的な）肥満
1039,nursing,[名]看護
1040,terminal,[形]（病気が）末期の
1041,pregnant,[形]妊娠した
1042,heal,[他]～を治す
1043,ankle,[名]足首
1044,thumb,[名]親指
1045,forehead,[名]額，おでこ
1046,chin,[名]下あご，あごの先端
1047,chest,[名]胸（部）
1048,breast,[名]（主に女性の）胸，乳房
1049,lung,[名]肺〈可算〉
1050,organ,[名]臓器，（動植物の）器官
1051,vision,[名]視力，視野
1052,skeleton,[名]がい骨，骨格
1053,sensation,[名]感覚
1054,code,[名]（服装などの）規定
1055,agenda,[名]議題，協議事項
1056,gender,[名]性，性別
1057,liberty,[名]自由
1058,humanity,[名]（集合的に）人類
1059,mankind,[名]（集合的に）人類
1060,authority,[名]権威
1061,justice,[名]正義
1062,insurance,[名]保険〈不可算〉
1063,hardship,[名]（主に経済的）苦難
1064,poverty,[名]貧困〈不可算〉
1065,chaos,[名]大混乱，混沌〈不可算〉
1066,isolation,[名]孤立，分離，孤独感
1067,interaction,[名] 交流，やりとり
1068,region,[名]地域
1069,proof,[名]証拠，証明〈不可算〉
1070,principle,[名]原理，原則
1071,origin,[名]起源
1072,setting,[名]環境，状況
1073,monument,[名]記念碑，遺跡，史跡
1074,mission,[名]任務，使命
1075,project,[名]計画，企画
1076,revolution,[名]革命
1077,pension,[名]年金〈可算〉
1078,found,[他]～を創立する
1079,contract,[名]契約
1080,negotiate,[自]（with ～）（～と）交渉する
1081,cooperate,[自]（with ～）（～と）協力する，（in ～）（～を）協力する
1082,restore,[他]（治安など）を回復する
1083,conservative,[形]保守的な
1084,affair,[名]（－s）情勢
1085,agency,[名]（政府）機関
1086,council,[名]議会
1087,kingdom,[名]王国
1088,republic,[名]共和国
1089,empire,[名]帝国
1090,security,[名]（国家などの）安全
1091,aid,[名]援助，救援物資〈不可算〉
1092,reform,[名]改革
1093,mayor,[名]市長
1094,minister,[名]大臣
1095,poll,[名]（政治関連の）世論調査
1096,fortune,[名]財産
1097,property,[名]（主に集合的）財産，資産
1098,fund,[名]（－s）資金
1099,stock,[名]株（式）
1100,bankrupt,[形]倒産した，破産した
1101,labor,[名]労働
1102,overwork,[自]働きすぎる
1103,firm,[名]会社
1104,union,[名]労働組合
1105,administration,[名]経営，運営
1106,secretary,[名]秘書
1107,editor,[名]（新聞，雑誌などの）編集長，（書籍の）編集者
1108,client,[名]依頼人
1109,colleague,[名]（from ～）（～の）同僚
1110,basis,[名]基礎，根拠
1111,element,[名]（最も重要な）要素，（化学の）元素
1112,constitute,[他]（主語が複数）～を構成する
1113,unify,[他]～を統一する
1114,unite,[自]団結する
1115,combine,[他]（A with B） （A）を（B と）結びつける，同時に行う
1116,murder,[名]殺人
1117,arrest,[他]～を逮捕する
1118,prison,[名]刑務所
1119,vice,[名]（売春，麻薬などの）犯罪〈不可算〉
1120,witness,[名]目撃者，証人
1121,conflict,[名]対立，紛争
1122,bullet,[名]弾丸
1123,wound,[名]傷
1124,triumph,[名]勝利
1125,military,[形]軍事的な
1126,strategy,[名]戦略
1127,conquer,[他]（国や地域）を征服する
1128,defend,[他]（A from B）（B からA）を守る
1129,quarrel,[自]（with ～）（～と）口論する
1130,rob,[他]（銀行など）を襲う
1131,deprive,[他]（A of B） （A）から（B を）奪う
1132,devastate,[他]（町など）を壊滅させる
1133,hazard,[名]危険（になり得るもの）
1134,orphan,[名]孤児
1135,infant,[名]（主に歩く前の）幼児
1136,slave,[名]奴隷
1137,acquaintance,[名]知人
1138,merchant,[名]商人
1139,resident,[名]住人，居住者
1140,crew,[名]（集合的に）乗組員
1141,commute,[自]通勤する
1142,chase,[他]～を追いかける
1143,overtake,[他]～を追い越す
1144,fade,[自]（色，記憶などが）薄れる
1145,dissolve,[自]溶ける
1146,float,[自]浮かぶ
1147,sink,[自]沈む
1148,fluctuate,[自]（数値，物価が）変動する
1149,circulate,[自]循環する，流布する
1150,transform,[他]～を（大幅に）変える
1151,shift,[名]（考え方の）転換
1152,modify,[他]～を修正する
1153,revise,[他]（制度，予測，論文など）を修正する，改正する
1154,vehicle,[名]（エンジンの付いた）車両
1155,voyage,[名]航海，船旅
1156,confirm,[他]～を確認する
1157,ensure,[他]～を確実にする
1158,address,[他]～に取り組む
1159,approach,[名]（to ～）（～への）取り組み方，接近
1160,resolve,[他]～を解決する
1161,settle,[他]（紛争など）を解決する
1162,warn,[他]～に警告する
1163,force,[他]～に強いる
1164,boost,[他]～を促進させる，増大させる
1165,appeal,[自]（to ～）（～に）訴える
1166,leap,[自]跳ぶ
1167,grab,[他]（ぐいっと）～をつかむ
1168,seize,[他]～をつかむ
1169,cast,[他]～を投げる
1170,slap,[他]～を平手打ちする
1171,stun,[他]～を気絶させる
1172,illuminate,[他]～を照らす
1173,mend,[他]～を修繕する
1174,react,[自]（to ～）（～に）反応する
1175,endure,[他]（長期にわたり）～に耐える
1176,encounter,[他]～に偶然出会う
1177,neglect,[他]～を怠る，放置する
1178,undergo,[他]～を経験する
1179,trace,[他]～を捜し出す
1180,conduct,[他]～を行う
1181,emerge,[自]（隠れていたものが）現れる
1182,unfold,[自]展開する，はっきりしてくる
1183,derive,[自]（from ～）（～に）由来する
1184,possess,[他]～を所有している
1185,retain,[他]～を保持する
1186,secure,[他]（場所，地位，契約など）を確保する
1187,capture,[他]～を捕らえる
1188,inquiry,[名]（into ～）（～の）調査
1189,specialize,[自]〈英〉（～を）専攻する
1190,semester,[名]（米，日本などの2 学期制の）学期
1191,biology,[名]生物学
1192,ecology,[名]生態（学）
1193,philosophy,[名]（学問としての）哲学〈不可算〉
1194,geography,[名]地理（学）
1195,psychology,[名]心理学
1196,institution,[名]（大学，病院などの）機関
1197,dormitory,[名]寮
1198,notion,[名]考え
1199,concept,[名]概念，考え
1200,meditation,[名]瞑想
1201,insight,[名]（into ～）（～に対する）洞察（力）
1202,outlook,[名]（人生，世界などに対する）考え方
1203,caution,[名]用心
1204,will,[名]意志
1205,option,[名]選択肢，選択（の自由）
1206,nightmare,[名]悪夢
1207,keen,[形]（頭脳，感性などが）鋭い
1208,cherish,[他]～を大切にする，胸に抱く
1209,intend,[他]（to do）～するつもりだ
1210,suspect,[他]（that S V）～ではないかと思う
1211,comprehend,[他]～を（十分に）理解する
1212,misunderstand,[他]（人，人の言うこと）を誤解している
1213,identify,[他]～を（何なのか）特定する
1214,permit,[他]～を許可する
1215,acknowledge,[他]～を認める
1216,trim,[他]～を刈り込む，切り取る
1217,omit,[他]～を省く
1218,cultivate,[他]～を耕す
1219,shade,[名]日陰，（絵画，写真の）陰の部分，ブラインド
1220,breeze,[名]そよ風
1221,desert,[名]砂漠
1222,fog,[名]霧
1223,moisture,[名]湿気，水分
1224,damp,[形]湿った，じめじめした
1225,path,[名]（小）道
1226,trail,[名]山道
1227,stream,[名]小川
1228,tide,[名]潮（の干満），潮流
1229,habitat,[名]生息地
1230,layer,[名]（大気や地面などの）層
1231,volcano,[名]火山
1232,mine,[名]鉱山
1233,scent,[名]（花，果物の良い）香り
1234,wheat,[名]小麦
1235,swallow,[名]ツバメ
1236,web,[名]（クモの）巣
1237,cattle,[名]ウシ
1238,kitten,[名]子ネコ
1239,organism,[名]生物
1240,wildlife,[名]野生生物
1241,beast,[名]野獣
1242,ape,[名]類人猿
1243,mammal,[名]哺乳動物，哺乳類
1244,flock,[名]（鳥，羊の）群れ
1245,breed,[自]繁殖する
1246,reproduce,[自]繁殖する
1247,hatch,[自]（卵から）かえる，孵化する
1248,diligent,[形]勤勉な
1249,noble,[形]高潔な
1250,arrogant,[形]傲慢な
1251,timid,[形]臆病な
1252,humble,[形]控えめな
1253,inclined,[形]（be ～ to do）～する傾向がある
1254,principal,[形]主要な
1255,prime,[形]（目標，容疑者などが）最重要な
1256,indispensable,[形]不可欠な
1257,grave,[形]重大な
1258,definite,[形]明確な
1259,evident,[形]明らかな
1260,prominent,[形]（物が）目立った
1261,marked,[形]（名詞の前で）際立った，著しい
1262,grace,[名]優美さ
1263,charm,[名]魅力
1264,rational,[形]理性的な
1265,magnificent,[形]壮大な，素晴らしい
1266,superior,[形]（be － to ～）（～）より優れている
1267,loyal,[形]（to ～）（～に）忠実な
1268,horrible,[形]（物，天気などが）とてもひどい，ぞっとする
1269,miserable,[形]悲惨な，とても不幸な
1270,dull,[形]退屈な
1271,nasty,[形]（人，物，発言などが）不快な
1272,insane,[形]正気でない
1273,ridiculous,[形]ばかげた
1274,notorious,[形]（for ～）（～で）悪名高い
1275,evil,[形]（道徳的に）悪い
1276,mess,[名]乱雑
1277,vast,[形]（地域，土地が）広大な
1278,huge,[形]巨大な
1279,tiny,[形]とても小さな
1280,sphere,[名]球体
1281,strip,[名]細長い一片
1282,internal,[形]内部の
1283,mobile,[形]流動的な
1284,steep,[形]（坂などが）険しい
1285,intense,[形]（感情，競争などが）強烈な
1286,abstract,[形]抽象的な
1287,inevitable,[形]避けられない，必然的な
1288,neutral,[形]中立の
1289,brief,[形]手短な，簡潔な
1290,potential,[形]潜在的な
1291,tough,[形]たくましい，頑強な
1292,secondhand,[形]中古の
1293,resemble,[他]～に似ている
1294,contrary,[名]（on the －）それどころか
1295,category,[名]範疇
1296,scope,[名]範囲
1297,respective,[形]それぞれの
1298,given,[形]（時間，量などが）定められた
1299,peculiar,[形]（to ～）（～に）固有の
1300,plenty,[名]（of ～）十分な～，たくさんの～
1301,sufficient,[形]十分な
1302,numerous,[形]多くの
1303,substantial,[形]かなりの，たくさんの
1304,unit,[名]単位
1305,diameter,[名]直径
1306,quantity,[名]量
1307,deficiency,[名]欠乏，不足
1308,lessen,[他]～を減らす
1309,era,[名]時代
1310,session,[名]（活動の）期間
1311,pause,[名]休止
1312,meanwhile,[副]その間
1313,souvenir,[名]土産，記念品
1314,brick,[名]れんが
1315,pole,[名]棒，さお，柱
1316,thread,[名]糸
1317,mischief,[名]いたずら〈不可算〉
1318,superstition,[名]迷信
1319,storage,[名]貯蔵，保管〈不可算〉
1320,shelter,[名]避難（所）
1321,garment,[名]衣類
1322,cabinet,[名]戸棚
1323,recipe,[名]レシピ，調理法
1324,brochure,[名]パンフレット
1325,shipping,[名]（商品の）発送
1326,fetch,[他]（主に〈英〉）～を取って来る
1327,distribute,[他]～を分配する，配る
1328,statue,[名]像
1329,sculpture,[名]彫刻
1330,carve,[他]～を彫る，刻む
1331,myth,[名]（俗説という意味での）神話
1332,craft,[名]工芸（品）
1333,journal,[名]雑誌，専門誌
1334,heaven,[名]天国
1335,funeral,[名]葬式
1336,soul,[名]魂
1337,priest,[名]神父，僧侶，牧師，聖職者
1338,faith,[名]（主に宗教上の）信仰
1339,sacred,[形]神聖な
1340,divine,[形]神の
1341,context,[名]文脈
1342,singular,[形]単数の
1343,command,[名]言語を操る力
1344,instance,[名]例
1345,narrative,[名]語り，物語
1346,dialogue,[名]（本，劇，映画の中の）会話
1347,usage,[名]語法
1348,accent,[名]訛
1349,temper,[名]気性
1350,affection,[名]愛情
1351,enthusiasm,[名]情熱，熱意
1352,passion,[名]情熱
1353,rage,[名]激怒
1354,sorrow,[名]悲しみ
1355,incredible,[形]信じられない
1356,chuckle,[自]くすくす笑う
1357,tease,[他]～をからかう，冷やかす
1358,dare,[他]（to do）思い切って～する
1359,willing,[形]（be － to do）嫌がらずに～する
1360,scream,[自]悲鳴を上げる
1361,soothe,[他]（人）をなだめる
1362,tempt,[他]～を誘惑する
1363,scold,[他]～を叱る
1364,oppress,[他]～を圧迫する，虐げる
1365,threaten,[他]（to do）～すると脅す
1366,delight,[他]～を喜ばせる
1367,astonish,[他]～を（とても）驚かせる
1368,mourn,[他]～を嘆く，悼む
1369,offend,[他]（人，物が）～を怒らせる，～の気分を害する
1370,depress,[他]～を憂うつにさせる，落ち込ませる
1371,sacrifice,[他]～を犠牲にする
1372,impulse,[名]衝動
1373,curse,[名]災いの元
1374,factor,[名]要因
1375,stem,[自]（from ～）（～が）原因である
1376,trigger,[他]～のきっかけになる，～を誘発する
1377,consequence,[名]結果
1378,process,[名]過程
1379,resort,[自]（to ～）（～に）訴える
1380,formula,[名]方法
1381,procedure,[名]手続き，手順
1382,extraordinary,[形]並外れた
1383,absolute,[形]絶対的な
1384,overwhelming,[形]圧倒的な
1385,altogether,[副]完全に
1386,entire,[形]すべての
1387,tremendous,[形]すさまじい
1388,sheer,[形]（数量やサイズを強調して）とてつもない～の
1389,partial,[形]部分的な
1390,barely,[副]かろうじて
1391,slight,[形]わずかな
1392,approximately,[副]（数量が）おおよそ，約
1393,frequently,[副]頻繁に
1394,apparently,[副]どうやら～らしい
1395,merely,[副]（主に名詞の前で）～にすぎない
1396,nevertheless,[副]それにもかかわらず
1397,somehow,[副]何らかの方法で
1398,thus,[副]それゆえ（に）
1399,pretty,[副]まあまあ
1400,despite,[前]～にもかかわらず
1401,assert,[他]～と断定する，～を主張する
1402,defy,[他]～に逆らう
1403,condemn,[他]～を非難する
1404,contradict,[他]～と矛盾する
1405,cite,[他]～を引き合いに出す，引用する
1406,illustrate,[他]（例で）～を説明する，例証する
1407,articulate,[他]（考えなど）をはっきり述べる
1408,advocate,[名]提唱者，支持者
1409,breakthrough,[名]飛躍的進歩，大発見
1410,evolution,[名]進化
1411,innovation,[名]革新
1412,probe,[名]探査機
1413,fluid,[名]流体
1414,particle,[名]粒子
1415,gravity,[名]重力
1416,friction,[名]摩擦
1417,mutation,[名]突然変異
1418,heredity,[名]遺伝
1419,hypothesis,[名]仮説
1420,specimen,[名]標本
1421,microscope,[名]顕微鏡
1422,realm,[名]領域，領土
1423,acid,[形]酸性の
1424,toxic,[形]有害な，有毒な
1425,poison,[名]毒
1426,strive,[自]努力する
1427,endeavor,[名]努力，試み
1428,manufacture,[他]～を製造する
1429,yield,[他]～を産出する
1430,duplicate,[他]～を複製する
1431,assemble,[他]～を組み立てる
1432,mold,[他]～を（型に入れて）作る
1433,coin,[他]～を作り出す
1434,physician,[名]〈米〉医師
1435,veterinarian,[名]獣医
1436,therapy,[名]治療（法）
1437,injection,[名]注射
1438,dose,[名]（1回分の）服用量
1439,sanitation,[名]衛生
1440,germ,[名]細菌，ばい菌〈可算〉
1441,tumor,[名]腫瘍〈可算〉
1442,agony,[名]苦痛
1443,disorder,[名]（心身の）不調
1444,plague,[名]（大規模な）疫病，伝染病，災害
1445,epidemic,[名]（大）流行
1446,diagnosis,[名]診断
1447,mortality,[名]（－ rate）死亡率
1448,chronic,[形]慢性の
1449,immune,[形]免疫の（ある）
1450,choke,[自]（on ～）（～で）息が詰まる，窒息する
1451,paralyze,[他]～を麻痺させる
1452,infect,[他]（人，動物，地域）に感染させる，伝染する
1453,prescribe,[他]（薬など）を処方する
1454,digest,[他]～を消化する
1455,weary,[形]（極度に）疲れている
1456,nourish,[他]～に栄養を与える
1457,flesh,[名]（人，動物の皮，骨に対する）肉
1458,kidney,[名]腎臓
1459,posture,[名]姿勢
1460,limb,[名]手足（の1 本）
1461,erect,[形]直立した
1462,compensate,[他]（A for B） （A）に（B を）補償する
1463,flourish,[自]栄える
1464,abuse,[名]虐待
1465,bias,[名]偏見
1466,prestige,[名]名声，威信
1467,privilege,[名]特権
1468,feat,[名]偉業
1469,dignity,[名]威厳
1470,virtue,[名]美徳
1471,aristocracy,[名]貴族（階級，社会）
1472,rebel,[名]反逆者
1473,scheme,[名]〈英〉計画
1474,convention,[名]会議，大会
1475,conference,[名]（on ～）（～に関する）会議
1476,consent,[名]合意
1477,initiative,[名]新構想，新計画
1478,province,[名]（カナダなどの）州，（中国の）省
1479,colony,[名]植民地
1480,frontier,[名]辺境，（主に〈英〉）国境
1481,tribe,[名]部族，種族
1482,primitive,[形]原始的な，未開の
1483,ethnic,[形]民族の，民族的な
1484,anonymous,[形]匿名の
1485,coverage,[名]報道
1486,obligation,[名]（社会に対する）責務
1487,norm,[名]ふつうのこと
1488,patent,[名]特許（権）
1489,entitled,[形]（to ～）（～の）権利がある
1490,donate,[他]～を寄付する
1491,conform,[自]（to ～）（～に）合わせる
1492,comply,[自]（with ～）（～に）従う， 遵守する
1493,legislation,[名]（集合的に）法律〈不可算〉
1494,testimony,[名]（法廷などでの）証言
1495,jury,[名]陪審（員団）
1496,legitimate,[形]正当な
1497,enforce,[他]～を施行する
1498,regime,[名]政権，政治体制
1499,bureaucracy,[名]官僚制度，官僚主義
1500,corruption,[名]腐敗，汚職
1501,tyranny,[名]圧政，専制政治
1502,sanction,[名]（－s）制裁
1503,census,[名]国勢調査
1504,candidate,[名]（for ～）（～の）候補（者），（～に）なりそうな人［物］
1505,senator,[名]〈米〉（しばしばS－）上院議員
1506,ambassador,[名]大使
1507,diplomat,[名]外交官
1508,refugee,[名]難民
1509,territory,[名]領土
1510,ally,[名]同盟国，協力者
1511,federal,[形]連邦の
1512,feudal,[形]（主に欧州の）封建制の
1513,communist,[形]共産主義（者）の
1514,estate,[名]（全）財産
1515,asset,[名]財産，資産
1516,revenue,[名]（国などの）歳入，（事業などの）収益
1517,deficit,[名]（会社，国の）赤字
1518,commerce,[名]商業
1519,output,[名]生産高
1520,subsidy,[名]補助金
1521,monopoly,[名]独占（権，品），独占企業
1522,transaction,[名]取り引き
1523,corporation,[名]企業，法人
1524,enterprise,[名]企業
1525,venture,[名]（ベンチャー）事業
1526,headquarters,[名]本社，本部
1527,personnel,[名]（官庁，会社などの）全職員〈複数扱い〉
1528,expertise,[名]専門的知識，専門的技術〈不可算〉
1529,quota,[名]ノルマ，割り当て
1530,warehouse,[名]倉庫，〈英〉問屋
1531,toil,[自]（長時間）骨折って働く
1532,undertake,[他]（仕事など）を引き受ける，始める
1533,merge,[自]合併する
1534,comprise,[他]～から成る
1535,component,[名]構成要素，（車などの）部品
1536,framework,[名]枠組
1537,prototype,[名]（of［for］～）（～の）原型
1538,dimension,[名]（問題などの）側面，要因，次元
1539,margin,[名]余白，欄外
1540,relevant,[形]関連のある
1541,compatible,[形]（with ～）（～と）適合する，互換性がある
1542,correspond,[自]（to［with］～）（～と）一致する
1543,identical,[形]同一の，うり二つの
1544,equivalent,[形]等しい
1545,random,[形]無作為の，でたらめの
1546,warrior,[名]戦士
1547,assault,[名]襲撃，暴行
1548,troop,[名]（－s）軍隊
1549,torture,[名]拷問
1550,dispute,[名]論争，紛争
1551,riot,[名]暴動
1552,persecution,[名]迫害
1553,dominate,[他]～を支配する
1554,slaughter,[他]～を虐殺する，（食肉用に）殺す
1555,suppress,[他]（反乱，暴動）を鎮圧する
1556,surrender,[自]（to ～）（～に）降伏する
1557,contend,[自]（with ～）（～と）戦う
1558,hostile,[形]敵意のある
1559,wreck,[名]（乗り物，家の）残骸
1560,toll,[名]犠牲［死傷］者（数），被害
1561,disrupt,[他]（活動の進行など）をかき乱す
1562,interfere,[自]（with ～）（～を）邪魔する，干渉する
1563,confront,[他]（困難などが人）に立ちふさがる
1564,hinder,[他]～を妨げる
1565,explode,[自]爆発する
1566,collide,[自]（with ～）（～と）衝突する
1567,nephew,[名]甥
1568,spouse,[名]配偶者
1569,heir,[名]相続人，後継者
1570,folk,[名]民族
1571,peer,[名]（－s）同等の人，同輩
1572,proceed,[自]（順を追って）進む
1573,navigate,[自]（旅などで）進路を決める
1574,roam,[自]歩き回る
1575,flee,[自]逃亡する
1576,retreat,[自]退く
1577,crawl,[自]這って進む，這うように進む
1578,drift,[自]漂う
1579,alter,[他]～を変える
1580,convert,[他]（A into B）（A）を（B に）転換する
1581,shrink,[自]縮む
1582,wither,[自]しおれる，しぼむ
1583,transition,[名]移り変わり，推移
1584,distortion,[名]歪めること
1585,enhance,[他]～を向上させる
1586,reinforce,[他]～を補強する
1587,foster,[他]（才能など）を育成する
1588,breakdown,[名]崩壊
1589,collapse,[自]崩壊する，倒れる
1590,render,[他]（SVOC）（O）を（C）にする
1591,impair,[他]（人間の機能など）を低下させる，損なう
1592,deteriorate,[自]悪化する
1593,undermine,[他]～を弱める，揺るがす
1594,tackle,[他]～に取り組む
1595,disposal,[名]（at one's －）～を自由にする
1596,confine,[他]～を閉じ込める
1597,designate,[他]（通例，受け身で）～を指定する
1598,regulate,[他]（主に規則によって）～を規制する
1599,prohibit,[他]～を禁じる
1600,refrain,[自]（from ～）（～を）控える
1601,curb,[他]～を抑制する
1602,restrain,[他]～を抑制する
1603,halt,[他]～を止める
1604,animate,[他]～を活気づける
1605,spur,[他]～を駆り立てる，促す
1606,urge,[他]～をせき立てる，～に強く勧める
1607,lure,[他]～を誘い込む
1608,stimulate,[他]～を刺激する
1609,compel,[他]（A to do）（A）に（～することを）強制する
1610,dictate,[他]～を書き取らせる
1611,blur,[他]～をぼやかす
1612,divert,[他]（川など）の方向を変える
1613,reverse,[他]～を逆転する，覆す
1614,supplement,[他]（栄養，収入など）を補う
1615,pose,[他]～をもたらす
1616,stroll,[自]散策する
1617,shrug,[他]（肩）をすくめる
1618,sniff,[自]（くんくん）臭いをかぐ
1619,embrace,[他]～を抱擁する
1620,betray,[他]～を裏切る
